,Unnamed: 0,Age,Gender,Education Level,Job Title,Years of Experience,Country,Race,height,weight,id,professionalism
3949,3949,41.0,F,master's|degr,human|resources|manage,13.0,u,White,2.1943306726214784,79.25477099459661,3949,480.0
374,374,46.0,F,p,senior|business|analys,16.0,u,White,1.8854140302462241,94.6882485551165,374,660.0
399,399,31.0,M,bachelor,software|enginee,6.0,us,Hispanic,2.3329658646719666,49.943367087419254,399,116.0
4061,4061,30.0,F,high|scho,junior|sales|associat,2.0,australi,Asian,2.2277359686315856,50.64236506921355,4061,28.0
6446,6446,26.0,F,high|scho,sales|executiv,2.0,u,White,2.247807649854899,43.88749048306571,6446,25.0
1496,1496,45.0,M,p,senior|project|enginee,14.0,australi,Australian,1.9336442542587764,76.3053887789646,1496,559.0
2720,2720,37.0,M,p,senior|data|scientis,14.0,us,White,1.9483278770487393,71.54963909661105,2720,432.0
6112,6112,32.0,F,bachelor's|degr,marketing|coordinato,7.0,us,White,1.6103363562536304,41.68906014837886,6112,150.0
3773,3773,34.0,F,bachelor's|degr,human|resources|manage,8.0,us,Hispanic,1.5652721394460993,66.419227880737,3773,198.0
4964,4964,26.0,F,bachelor's|degr,marketing|manage,5.0,u,White,1.853847722301527,48.240275288085826,4964,75.0
5658,5658,34.0,M,bachelor's|degr,product|manage,8.0,canad,Asian,2.496942045254702,62.47007022363493,5658,224.0
5073,5073,32.0,M,master's|degr,financial|manage,9.0,chin,White,2.4304138417818115,56.875665374982766,5073,210.0
2012,2012,32.0,F,bachelor's|degr,front|end|develope,7.0,chin,Chinese,1.9693048107015352,50.63690590289125,2012,186.0
6003,6003,25.0,F,high|scho,receptionis,1.0,us,Hispanic,1.9039942913281758,56.920437948920394,6003,0.0
3111,3111,30.0,F,bachelor's|degr,back|end|develope,7.0,us,Hispanic,1.9939340438589843,36.39949167834526,3111,140.0
6530,6530,29.0,M,p,marketing|manage,5.0,australi,White,2.4952804845128327,54.0395706657429,6530,108.0
103,103,35.0,M,bachelor,junior|web|develope,6.0,canad,Asian,1.7277041292251853,50.948335028764,103,165.0
5988,5988,34.0,M,bachelor's|degr,product|manage,9.0,canad,Asian,2.433096610362248,81.20547878563272,5988,224.0
5794,5794,27.0,M,bachelor's|degr,product|designe,3.0,u,Asian,1.979605241548117,33.57493516432042,5794,52.0
2895,2895,39.0,M,bachelor's|degr,front|end|develope,13.0,us,Hispanic,2.1634905743298454,63.233590075923914,2895,418.0
5980,5980,31.0,M,bachelor's|degr,marketing|analys,5.0,canad,White,1.805440127766695,67.59323236090219,5980,116.0
2427,2427,29.0,M,bachelor's|degr,back|end|develope,5.0,u,Mixed,1.9506569612999347,38.27267917727724,2427,108.0
690,690,30.0,M,bachelor,software|enginee,7.0,u,Mixed,2.494683638885724,55.67203181501879,690,174.0
1630,1630,51.0,M,p,software|engineer|manage,16.0,canad,White,1.5986941583197383,88.20233094388054,1630,735.0
874,874,33.0,M,bachelor,data|analys,11.0,australi,White,2.4432919171392866,48.606397006026874,874,279.0
2214,2214,29.0,M,bachelor's|degr,front|end|develope,3.0,u,Asian,1.9585330075355065,53.56796411979794,2214,54.0
5951,5951,33.0,F,p,data|scientis,9.0,u,Mixed,2.3796436571794395,53.94199857996622,5951,248.0
5307,5307,31.0,F,p,data|scientis,7.0,us,African American,1.9426347470304806,61.815986722604435,5307,145.0
3121,3121,33.0,F,master's|degr,full|stack|enginee,8.0,chin,White,1.7152743847919112,50.95427254493803,3121,217.0
5497,5497,33.0,M,bachelor's|degr,software|enginee,8.0,australi,White,2.2907278255272496,67.90519031986184,5497,217.0
1706,1706,31.0,F,master's|degr,back|end|develope,4.0,canad,Black,2.2929323005374607,44.89364483522632,1706,87.0
1189,1189,29.0,M,bachelor,software|enginee,6.0,australi,Asian,2.484469280257665,39.201474335746695,1189,135.0
2048,2048,29.0,M,bachelor's|degr,back|end|develope,5.0,us,Hispanic,1.6274802397191475,51.066992778062435,2048,81.0
5668,5668,27.0,M,bachelor's|degr,product|manage,3.0,u,White,2.2561885595846025,39.104734820486804,5668,25.0
3762,3762,45.0,M,p,data|scientis,18.0,u,White,1.9626129421426852,77.17732798156196,3762,704.0
1464,1464,43.0,M,p,senior|software|enginee,16.0,australi,Australian,2.2732183989855073,81.86973393215969,1464,588.0
2013,2013,39.0,M,master's|degr,software|engineer|manage,12.0,canad,Black,2.1028023245905585,84.12918026629056,2013,370.0
1358,1358,35.0,M,master's|degr,full|stack|enginee,7.0,canad,Black,2.3173061505878083,66.0309549482445,1358,198.0
1235,1235,26.0,F,bachelor's|degr,back|end|develope,3.0,canad,White,1.6346306913416255,67.25214550975228,1235,24.0
5195,5195,39.0,F,master's|degr,marketing|directo,16.0,australi,White,1.6583217091493458,84.17504537757452,5195,532.0
5481,5481,30.0,M,bachelor's|degr,product|designe,4.0,us,Asian,1.8603336914673463,57.03946249067249,5481,87.0
5186,5186,44.0,M,master's|degr,senior|software|enginee,20.0,canad,Asian,1.8965592889861433,86.8657077068978,5186,756.0
221,221,32.0,F,bachelor,junior|social|media|specialis,4.0,u,Welsh,1.6221270967120773,75.74563970765485,221,93.0
4979,4979,29.0,F,p,director|of|marketin,7.0,us,White,2.375694083473736,40.55602654042739,4979,168.0
2655,2655,27.0,F,bachelor's|degr,software|enginee,3.0,u,Asian,2.2652837397079804,45.94328764189345,2655,52.0
5639,5639,38.0,M,p,research|scientis,14.0,chin,White,1.8944714411133425,84.50631674720897,5639,468.0
3217,3217,26.0,F,bachelor's|degr,software|develope,3.0,chin,Chinese,2.3385262874490844,49.82959683093726,3217,48.0
122,122,34.0,F,bachelor,junior|operations|analys,6.0,australi,Australian,2.346267725002561,72.7915642680378,122,165.0
6099,6099,36.0,M,p,research|directo,14.0,chin,Korean,1.9736549612699483,83.18106359055555,6099,408.0
5461,5461,34.0,M,bachelor's|degr,project|manage,9.0,australi,White,2.3292045534963908,60.85779347727797,5461,256.0
4678,4678,40.0,F,p,senior|research|scientis,13.0,chin,Korean,2.207041527205389,89.55490701843863,4678,456.0
2018,2018,29.0,M,bachelor's|degr,front|end|develope,4.0,us,Hispanic,1.718276172019276,62.63341582451937,2018,54.0
5187,5187,31.0,F,bachelor's|degr,digital|marketing|specialis,5.0,canad,Asian,1.7464766252959323,57.48383263928775,5187,87.0
3646,3646,28.0,F,master's|degr,marketing|coordinato,4.0,canad,White,2.073475925553303,59.359630180722554,3646,52.0
2761,2761,49.0,M,p,director|of|data|scienc,20.0,u,Welsh,2.010909560519231,108.978545155659,2761,864.0
2556,2556,34.0,F,master's|degr,senior|project|enginee,11.0,u,Mixed,2.1601186617263535,52.90741798857582,2556,330.0
6292,6292,34.0,M,bachelor's|degr,junior|sales|representativ,5.0,us,White,1.9989567618380844,58.85103529285294,6292,132.0
5423,5423,29.0,M,bachelor's|degr,junior|software|enginee,2.0,chin,White,1.537257677576076,64.56071064577401,5423,27.0
5286,5286,33.0,M,master's|degr,financial|analys,8.0,australi,White,2.3985269264749736,74.11821135268927,5286,186.0
4411,4411,33.0,F,high|scho,junior|sales|associat,2.0,canad,Asian,1.7979984970977432,60.345664613066916,4411,31.0
2978,2978,32.0,F,master's|degr,full|stack|enginee,8.0,chin,Chinese,1.6487188117915146,61.13602329701818,2978,180.0
629,629,29.0,F,bachelor,software|enginee,6.0,canad,White,1.781219396743054,60.529871204111195,629,108.0
3568,3568,34.0,F,master's|degr,senior|human|resources|manage,7.0,canad,Asian,1.9132045109516307,65.03830918754528,3568,192.0
5694,5694,29.0,M,bachelor's|degr,software|enginee,4.0,u,Asian,2.3551663364292965,62.247787245411594,5694,81.0
1647,1647,44.0,M,p,senior|software|enginee,16.0,chin,White,2.295781641471316,95.86273214025442,1647,588.0
5645,5645,26.0,M,high|scho,delivery|drive,1.0,u,White,1.5509642682008096,46.4082958681314,5645,0.0
289,289,34.0,M,bachelor,junior|product|manage,5.0,chin,Chinese,1.5820460763291218,42.514799954296926,289,128.0
3603,3603,32.0,M,high|scho,junior|hr|generalis,3.0,canad,White,2.4522247861683946,62.11354430487966,3603,62.0
4098,4098,34.0,F,bachelor's|degr,human|resources|manage,10.0,canad,White,1.8708324199687283,48.82068567856482,4098,264.0
3426,3426,40.0,M,master's|degr,senior|hr|generalis,12.0,us,Asian,1.6993654834141685,92.35857419386119,3426,390.0
4912,4912,26.0,F,bachelor's|degr,marketing|manage,5.0,canad,Black,1.9027796560763812,58.317601930626104,4912,75.0
943,943,31.0,F,p,data|scientis,9.0,us,White,1.6105174781507299,35.30740247643129,943,210.0
1659,1659,31.0,M,master's|degr,full|stack|enginee,6.0,chin,Korean,2.0639767266991176,53.49224646241087,1659,150.0
5701,5701,26.0,F,high|scho,receptionis,2.0,us,African American,1.914207471049385,46.30926423465006,5701,0.0
5475,5475,31.0,M,bachelor's|degr,product|designe,4.0,us,Hispanic,1.5515084038159954,69.9453007693942,5475,87.0
5853,5853,35.0,F,master's|degr,marketing|manage,11.0,us,African American,1.9517669864950022,48.80019617318152,5853,297.0
4952,4952,32.0,M,master's|degr,financial|manage,9.0,canad,Black,2.184763492812878,52.897762685807805,4952,210.0
4622,4622,36.0,M,p,senior|human|resources|manage,12.0,us,Hispanic,1.825993511351038,56.48474505415743,4622,350.0
5400,5400,33.0,F,master's|degr,financial|manage,10.0,canad,Black,2.0409659303314474,45.73782745855121,5400,248.0
5704,5704,28.0,M,bachelor's|degr,product|designe,4.0,canad,Black,1.8029469971264793,44.40219345587884,5704,52.0
155,155,46.0,M,bachelor,senior|it|support|specialis,16.0,us,African American,1.8000144082505147,93.25813052875289,155,616.0
2303,2303,28.0,F,bachelor's|degr,software|enginee,4.0,u,White,2.29820166025164,59.7213965928625,2303,81.0
1907,1907,47.0,M,p,senior|project|enginee,18.0,u,Welsh,1.863141134261853,91.59629039635041,1907,720.0
1716,1716,32.0,M,master's|degr,full|stack|enginee,6.0,chin,Korean,1.6806884371245632,60.68747300795927,1716,150.0
4137,4137,44.0,M,p,data|scientis,17.0,australi,Asian,2.2122492924764585,92.39926648058574,4137,688.0
3844,3844,37.0,F,master's|degr,marketing|coordinato,9.0,u,Asian,2.441193007993654,58.98680106560086,3844,280.0
644,644,26.0,M,bachelor,data|analys,3.0,u,Welsh,2.466141565219548,46.10119706477887,644,50.0
5801,5801,32.0,F,bachelor's|degr,marketing|coordinato,6.0,canad,Asian,2.3564330787371537,66.68554998896224,5801,150.0
4012,4012,46.0,M,p,data|scientis,16.0,us,African American,2.1616940236288396,52.91264775111324,4012,660.0
1431,1431,29.0,M,bachelor's|degr,front|end|develope,5.0,australi,Australian,1.8954909706014536,61.70385276203606,1431,81.0
1996,1996,51.0,M,p,senior|project|enginee,18.0,us,African American,2.3299734294583327,108.94525233335922,1996,833.0
6449,6449,25.0,M,bachelor's|degr,sales|representativ,3.0,u,White,2.3388226555336837,50.557810311811885,6449,23.0
5755,5755,38.0,M,bachelor's|degr,financial|analys,13.0,chin,Chinese,1.861521892873931,69.73346458753343,5755,396.0
1724,1724,37.0,M,bachelor's|degr,back|end|develope,9.0,chin,Chinese,2.3874024471640745,74.7653614476563,1724,280.0
818,818,32.0,F,p,data|scientis,9.0,u,Mixed,2.4072034506514584,49.42221935990351,818,210.0
2009,2009,46.0,M,p,senior|project|enginee,17.0,u,Mixed,2.191219239678869,88.1715870412837,2009,720.0
328,328,40.0,F,bachelor,senior|business|analys,11.0,chin,White,1.7047598151250325,65.82211104264186,328,380.0
2319,2319,36.0,F,master's|degr,data|analys,11.0,canad,Asian,1.5917151600451653,67.24071056633645,2319,315.0
4830,4830,27.0,M,high|scho,junior|sales|associat,4.0,u,White,1.6313559154487325,45.542317928524675,4830,52.0
6180,6180,32.0,F,bachelor's|degr,marketing|coordinato,6.0,australi,White,1.761846805731613,61.169641987235345,6180,150.0
1937,1937,51.0,M,p,senior|project|enginee,20.0,canad,Asian,2.3889934526337484,91.82336168487967,1937,950.0
5534,5534,32.0,F,bachelor's|degr,marketing|coordinato,6.0,canad,Black,2.0006329738908226,49.934950822127256,5534,150.0
2003,2003,35.0,F,bachelor's|degr,full|stack|enginee,9.0,canad,Black,1.8833192930514515,56.52456110452309,2003,231.0
4182,4182,52.0,M,p,data|scientis,25.0,australi,Australian,2.4694347407995614,97.25337690132474,4182,1150.0
3564,3564,40.0,M,master's|degr,senior|hr|generalis,11.0,canad,White,2.30652079576603,88.57664235280444,3564,351.0
4234,4234,41.0,F,master's|degr,marketing|coordinato,14.0,canad,Black,1.5319617267165735,75.70182241299071,4234,480.0
991,991,32.0,M,bachelor,data|analys,11.0,chin,White,1.7307164265393817,65.96011715029073,991,279.0
2474,2474,35.0,F,master's|degr,full|stack|enginee,12.0,chin,Chinese,2.3066034679690124,59.87233326855029,2474,340.0
6252,6252,30.0,F,bachelor's|degr,marketing|analys,4.0,australi,White,2.0956765514075677,61.473847903101884,6252,84.0
138,138,37.0,M,bachelor,junior|data|analys,8.0,australi,Asian,1.6566783691357736,63.24902459706325,138,252.0
10,10,30.0,M,master,software|develope,4.0,u,Welsh,1.841168130512207,49.31424472353342,10,87.0
2471,2471,51.0,M,master's|degr,software|engineer|manage,22.0,u,White,2.2880317251297275,99.15545244032175,2471,1050.0
5789,5789,29.0,F,bachelor's|degr,marketing|analys,4.0,australi,Asian,2.2687056656787776,36.715761660758886,5789,84.0
3545,3545,41.0,M,master's|degr,senior|hr|generalis,12.0,u,Asian,1.79411405389317,65.94672207128417,3545,390.0
1252,1252,46.0,M,p,software|engineer|manage,17.0,chin,White,2.3301217922523016,82.96762659547034,1252,675.0
936,936,27.0,M,bachelor,data|analys,5.0,canad,Black,1.7422555943645737,43.41894099737287,936,78.0
6658,6658,34.0,M,high|scho,junior|sales|representativ,4.0,us,White,2.152023061045478,62.03148009352532,6658,96.0
3633,3633,37.0,F,master's|degr,web|develope,9.0,us,White,1.6544415848443004,73.9113179142006,3633,252.0
1903,1903,52.0,M,p,senior|project|enginee,20.0,chin,Chinese,1.7210430124348877,111.59386797670935,1903,969.0
141,141,43.0,F,master,senior|marketing|manage,14.0,australi,Australian,2.1534005173434,76.31472303305554,141,533.0
2354,2354,29.0,F,bachelor's|degr,software|enginee,4.0,canad,Asian,1.8378300755648131,61.13846863798645,2354,81.0
5449,5449,27.0,M,bachelor's|degr,marketing|analys,3.0,us,Hispanic,1.6206114318939027,55.613104461400646,5449,52.0
6307,6307,46.0,F,p,financial|manage,13.0,australi,Australian,1.5538712434012938,81.57763697119083,6307,540.0
2286,2286,28.0,F,bachelor's|degr,software|enginee,5.0,u,White,2.091897577456905,73.0228028479469,2286,81.0
5433,5433,34.0,M,bachelor's|degr,project|manage,10.0,chin,Chinese,1.986791184930145,60.11041502085884,5433,256.0
3729,3729,42.0,F,master's|degr,human|resources|manage,13.0,canad,Asian,1.8064699100351223,73.1290712529791,3729,440.0
2551,2551,51.0,M,master's|degr,software|engineer|manage,23.0,chin,Korean,1.6589369554668538,97.49146975744046,2551,1078.0
4009,4009,42.0,F,master's|degr,human|resources|manage,14.0,chin,White,1.7473770342901398,69.69470694204767,4009,480.0
38,38,27.0,F,bachelor,customer|success|re,3.0,canad,Asian,1.62142560971271,60.795734066895704,38,26.0
4848,4848,33.0,M,bachelor's|degr,junior|marketing|manage,8.0,chin,Korean,2.456575594104647,67.65785410820631,4848,192.0
2235,2235,35.0,F,bachelor's|degr,full|stack|enginee,9.0,u,Mixed,2.237483871816332,57.62373927751774,2235,231.0
3752,3752,44.0,M,p,data|scientis,14.0,us,African American,1.5949956166409311,92.69568474843621,3752,546.0
2896,2896,55.0,F,p,software|engineer|manage,34.0,us,White,1.5804063243130684,108.11503436641794,2896,1728.0
5357,5357,37.0,F,p,research|directo,13.0,canad,White,2.4750786935897517,62.170207723108,5357,385.0
4907,4907,31.0,M,bachelor's|degr,digital|marketing|manage,7.0,chin,Chinese,1.9010274337320565,60.6288782721952,4907,174.0
701,701,31.0,F,master,data|scientis,8.0,canad,White,1.562360343821903,61.23070558222096,701,174.0
6354,6354,44.0,F,bachelor's|degr,marketing|manage,13.0,canad,Asian,2.3130396875088213,90.95759081082723,6354,516.0
1051,1051,33.0,M,bachelor,data|analys,11.0,canad,Black,2.07178561914,57.62074066107609,1051,279.0
2889,2889,32.0,F,bachelor's|degr,senior|software|enginee,7.0,us,Asian,1.655927620889398,59.724142604821715,2889,186.0
1151,1151,30.0,F,bachelor,data|analys,9.0,chin,Korean,1.7730188767493726,61.281447182486836,1151,203.0
519,519,33.0,F,p,data|scientis,11.0,australi,White,2.250297464193708,41.04373806417362,519,320.0
2462,2462,53.0,M,p,software|engineer|manage,24.0,us,Hispanic,2.432141998766344,90.69877649627259,2462,1196.0
580,580,27.0,M,bachelor,data|analys,4.0,u,Asian,2.062263398742016,47.36024348507823,580,78.0
4647,4647,32.0,M,bachelor's|degr,junior|marketing|manage,7.0,u,Mixed,2.241787337966662,61.32130207904135,4647,155.0
1877,1877,32.0,M,bachelor's|degr,back|end|develope,7.0,canad,White,2.310594243094568,79.04457787977456,1877,150.0
3515,3515,31.0,M,high|scho,junior|hr|coordinato,3.0,u,Asian,2.4060080485188085,43.88134611926644,3515,60.0
3361,3361,26.0,F,bachelor's|degr,software|develope,3.0,australi,Asian,2.490744496081179,50.566481762113995,3361,48.0
5765,5765,31.0,M,bachelor's|degr,project|manage,8.0,us,African American,1.6957368452314143,80.2525732410211,5765,180.0
5756,5756,29.0,F,bachelor's|degr,marketing|coordinato,4.0,australi,Asian,1.7451678528130996,48.5975474196629,5756,84.0
3594,3594,31.0,M,master's|degr,senior|human|resources|manage,5.0,u,Mixed,2.2393014909909024,52.175184712683134,3594,116.0
6010,6010,39.0,F,bachelor's|degr,financial|analys,13.0,u,Asian,1.9875376650486265,75.53977895543211,6010,444.0
4963,4963,37.0,M,bachelor's|degr,sales|manage,13.0,u,Mixed,1.8372611688409068,56.511020050594084,4963,396.0
5829,5829,32.0,F,bachelor's|degr,marketing|coordinato,6.0,us,African American,2.002397779518582,43.82187061031263,5829,150.0
2792,2792,35.0,F,bachelor's|degr,full|stack|enginee,10.0,chin,White,2.025410946807675,65.27807659557267,2792,264.0
2349,2349,32.0,F,bachelor's|degr,software|enginee,7.0,australi,Asian,2.2227724176399115,60.236967921249146,2349,150.0
6054,6054,38.0,F,p,research|scientis,15.0,australi,White,2.4892805737473758,58.20484436405509,6054,468.0
3531,3531,34.0,F,bachelor's|degr,web|develope,7.0,australi,Australian,2.2612153478919406,75.29318874951561,3531,165.0
2245,2245,50.0,M,p,senior|project|enginee,18.0,chin,White,2.302676998024209,92.56613877135015,2245,833.0
5730,5730,38.0,M,master's|degr,marketing|directo,15.0,u,Mixed,2.256889572472268,94.22352057235491,5730,518.0
730,730,27.0,M,bachelor,data|analys,5.0,australi,Australian,1.7318883094462352,58.326511324045185,730,78.0
3724,3724,30.0,M,high|scho,junior|sales|associat,4.0,u,White,1.6334629358585426,58.11269468964988,3724,56.0
3779,3779,41.0,F,master's|degr,human|resources|manage,13.0,us,White,2.436060206033617,85.92350358796159,3779,429.0
6154,6154,29.0,F,bachelor's|degr,marketing|analys,4.0,u,White,2.241841753871623,57.50692336040147,6154,84.0
4703,4703,36.0,M,p,senior|research|scientis,12.0,us,White,1.51380071123853,68.23788580835412,4703,350.0
3681,3681,32.0,M,bachelor's|degr,software|enginee,6.0,australi,White,2.1724721361389916,55.99486244162468,3681,124.0
6078,6078,34.0,F,p,data|scientis,11.0,canad,Asian,2.1326745893342807,56.2181920055876,6078,288.0
485,485,30.0,M,master,product|manage,4.0,canad,White,1.687679447409959,53.94222399730269,485,84.0
5136,5136,34.0,M,p,data|scientis,11.0,u,Asian,1.9388377402754677,53.97814187872984,5136,288.0
1038,1038,28.0,M,bachelor,software|enginee,6.0,canad,White,2.3210796264501723,54.58463915328459,1038,108.0
963,963,28.0,M,bachelor,software|enginee,5.0,chin,White,1.698032618281031,20.99013573088257,963,108.0
